study_id,domain,rater,prompt_key,model,run_index,judgment,signalling,overall,off_scale,confidence,parse_status,parse_layer,call_label,rationale_len
24391767,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
24391767,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
24391767,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
24391767,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
24391767,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
24840638,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_1,13
24840638,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
24840638,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
24840638,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
24840638,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
24841975,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
24841975,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
24841975,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
24841975,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
24841975,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
24937270,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
24937270,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
24937270,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
24937270,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
24937270,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
25023094,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
25023094,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
25023094,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
25023094,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
25023094,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
25267738,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_1,4
25267738,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
25267738,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
25267738,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
25267738,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
25400947,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_1,4
25400947,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
25400947,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
25400947,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
25400947,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
25439614,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
25439614,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
25439614,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_3,4
25439614,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
25439614,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
25853795,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
25853795,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
25853795,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
25853795,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
25853795,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
26051846,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
26051846,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26051846,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26051846,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
26051846,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
26099838,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_1,13
26099838,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26099838,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26099838,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26099838,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
26144850,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_1,4
26144850,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_2,4
26144850,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_3,4
26144850,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
26144850,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
26156151,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
26156151,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26156151,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26156151,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26156151,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
26329534,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_1,4
26329534,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26329534,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26329534,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26329534,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
26505104,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_1,13
26505104,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26505104,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26505104,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26505104,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
26522035,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
26522035,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26522035,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26522035,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
26522035,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
26530748,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
26530748,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26530748,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_3,4
26530748,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
26530748,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
26617907,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_1,13
26617907,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26617907,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26617907,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26617907,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
26713821,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_1,13
26713821,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26713821,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26713821,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
26713821,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
26945216,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
26945216,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
26945216,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
26945216,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
26945216,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,some_concerns,,,,,ok,strict,domain_5,13
27807198,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
27807198,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
27807198,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
27807198,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
27807198,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
27993947,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
27993947,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
27993947,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
27993947,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_4,4
27993947,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
28558789,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
28558789,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
28558789,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
28558789,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
28558789,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
28597081,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
28597081,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
28597081,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
28597081,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
28597081,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
28599630,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
28599630,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
28599630,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_3,4
28599630,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
28599630,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,high,,,,,ok,strict,domain_5,4
28840525,1,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_1,3
28840525,2,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_2,3
28840525,3,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_3,3
28840525,4,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_4,3
28840525,5,suster_2024::FewShot-Direct@gemini-3.1-pro-preview,suster_2024::FewShot-Direct,gemini-3.1-pro-preview,1,low,,,,,ok,strict,domain_5,3
10772372,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_1,3
10772372,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_2,3
10772372,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_3,3
10772372,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_4,3
10772372,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
10844830,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_1,13
10844830,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_2,13
10844830,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_3,13
10844830,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_4,3
10844830,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
11483268,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_1,13
11483268,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_2,3
11483268,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_3,3
11483268,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_4,3
11483268,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_5,3
11571068,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_1,3
11571068,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,high,,,,,ok,strict,domain_2,4
11571068,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,high,,,,,ok,strict,domain_3,4
11571068,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,high,,,,,ok,strict,domain_4,4
11571068,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
11772475,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_1,13
11772475,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_2,3
11772475,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_3,3
11772475,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_4,3
11772475,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
11890485,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_1,3
11890485,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_2,3
11890485,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_3,3
11890485,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_4,3
11890485,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
11961621,1,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_1,3
11961621,2,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_2,3
11961621,3,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,low,,,,,ok,strict,domain_3,3
11961621,4,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_4,13
11961621,5,suster_2024::FewShot-Direct@gpt-5.6-terra,suster_2024::FewShot-Direct,gpt-5.6-terra,1,some_concerns,,,,,ok,strict,domain_5,13
